SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Wed Jan 10 14:59:49 BRST 2018
User: Administrador
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: HR+C2062
Integration Time (usec): 1000000 (HR+C2062)
Spectra Averaged: 25 (HR+C2062)
Boxcar Smoothing: 0 (HR+C2062)
Correct for Electrical Dark: Yes (HR+C2062)
Strobe/Lamp Enabled: No (HR+C2062)
Correct for Detector Non-linearity: No (HR+C2062)
Correct for Stray Light: No (HR+C2062)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
317.65	195.18
317.70	243.26
317.75	374.06
317.80	363.66
317.86	229.38
317.91	196.62
317.96	241.42
318.01	303.26
318.06	284.22
318.11	266.94
318.16	289.58
318.21	220.66
318.26	274.66
318.31	408.90
318.36	322.10
318.41	219.30
318.46	236.54
318.51	269.98
318.56	345.14
318.61	412.70
318.66	300.78
318.71	266.66
318.76	209.38
318.81	248.90
318.86	237.02
318.91	247.46
318.96	293.86
319.01	224.74
319.06	229.54
319.11	234.06
319.17	301.50
319.22	333.18
319.27	308.06
319.32	292.42
319.37	251.38
319.42	235.78
319.47	325.70
319.52	354.90
319.57	239.06
319.62	193.58
319.67	189.74
319.72	206.90
319.77	198.82
319.82	276.62
319.87	308.74
319.92	401.42
319.97	350.02
320.02	334.22
320.07	341.46
320.12	376.14
320.17	362.98
320.22	416.58
320.27	328.18
320.32	250.62
320.37	301.90
320.42	377.86
320.47	266.10
320.52	286.70
320.57	259.58
320.62	358.82
320.67	352.54
320.72	363.14
320.77	412.54
320.82	361.22
320.87	346.22
320.92	406.14
320.97	408.94
321.02	502.86
321.07	521.06
321.12	336.82
321.17	315.42
321.22	386.30
321.27	383.74
321.32	380.34
321.37	497.42
321.42	372.38
321.47	320.26
321.52	397.62
321.57	390.22
321.62	312.26
321.67	277.62
321.72	405.50
321.77	352.02
321.82	364.94
321.87	385.18
321.92	396.66
321.97	278.30
322.02	365.46
322.07	387.98
322.12	425.58
322.17	429.46
322.22	317.14
322.27	308.18
322.32	404.42
322.37	399.54
322.42	293.02
322.47	317.90
322.52	459.30
322.57	394.30
322.62	257.10
322.67	246.66
322.72	336.86
322.77	443.86
322.82	332.54
322.87	264.18
322.92	304.78
322.97	354.18
323.02	382.54
323.07	335.46
323.12	351.30
323.17	358.98
323.22	293.82
323.27	317.82
323.32	321.58
323.37	402.02
323.42	297.90
323.47	292.78
323.52	483.38
323.57	356.38
323.62	265.26
323.67	223.54
323.72	214.14
323.77	389.26
323.82	448.74
323.87	357.74
323.92	240.22
323.97	210.70
324.02	315.42
324.07	470.46
324.12	368.90
324.17	222.46
324.22	202.22
324.27	334.26
324.32	494.86
324.37	441.02
324.42	330.46
324.47	289.70
324.52	268.22
324.57	475.34
324.62	685.02
324.67	1154.14
324.72	4618.54
324.77	8335.50
324.82	2668.66
324.87	764.38
324.92	529.38
324.97	428.38
325.02	312.42
325.06	307.14
325.11	341.46
325.16	306.02
325.21	297.82
325.26	394.46
325.31	321.86
325.36	290.26
325.41	353.98
325.46	345.26
325.51	294.50
325.56	369.86
325.61	351.82
325.66	250.18
325.71	286.10
325.76	357.66
325.81	327.26
325.86	331.18
325.91	420.82
325.96	317.98
326.01	286.94
326.06	322.74
326.11	295.70
326.16	275.66
326.21	324.14
326.26	372.06
326.31	303.98
326.35	302.22
326.40	349.58
326.45	299.10
326.50	239.22
326.55	231.06
326.60	375.62
326.65	340.94
326.70	375.78
326.75	426.10
326.80	254.94
326.85	167.98
326.90	182.82
326.95	285.82
327.00	313.82
327.05	317.18
327.10	305.50
327.15	256.74
327.20	313.14
327.25	326.50
327.30	623.58
327.34	2215.50
327.39	6843.50
327.44	3403.82
327.49	749.42
327.54	345.54
327.59	336.78
327.64	260.78
327.69	315.86
327.74	367.78
327.79	325.86
327.84	305.86
327.89	274.54
327.94	238.82
327.99	186.14
328.04	171.98
328.09	355.66
328.14	515.98
328.18	329.86
328.23	225.34
328.28	184.54
328.33	221.18
328.38	287.54
328.43	223.10
328.48	247.34
328.53	363.10
328.58	274.34
328.63	296.02
328.68	213.62
328.73	166.58
328.78	135.42
328.83	160.46
328.87	291.14
328.92	391.74
328.97	299.22
329.02	191.98
329.07	167.34
329.12	240.06
329.17	255.18
329.22	157.74
329.27	175.22
329.32	256.26
329.37	446.34
329.42	330.74
329.47	199.74
329.51	135.02
329.56	167.86
329.61	298.62
329.66	305.34
329.71	255.26
329.76	286.66
329.81	302.82
329.86	263.62
329.91	248.30
329.96	225.22
330.01	159.74
330.06	169.90
330.10	318.14
330.15	269.98
330.20	359.94
330.25	322.42
330.30	258.30
330.35	328.86
330.40	183.90
330.45	135.78
330.50	169.10
330.55	281.82
330.60	375.58
330.65	353.82
330.69	318.62
330.74	236.22
330.79	443.18
330.84	316.54
330.89	200.46
330.94	162.70
330.99	232.34
331.04	378.30
331.09	381.22
331.14	317.06
331.18	250.66
331.23	333.42
331.28	298.38
331.33	177.78
331.38	211.98
331.43	331.42
331.48	367.50
331.53	244.10
331.58	279.78
331.63	381.38
331.67	494.70
331.72	296.34
331.77	181.82
331.82	228.38
331.87	439.74
331.92	278.18
331.97	216.10
332.02	344.58
332.07	502.26
332.12	459.98
332.16	225.86
332.21	178.94
332.26	441.22
332.31	430.98
332.36	253.42
332.41	268.70
332.46	420.06
332.51	472.86
332.56	282.78
332.60	321.34
332.65	521.54
332.70	443.94
332.75	288.14
332.80	288.06
332.85	456.66
332.90	374.14
332.95	246.42
332.99	452.74
333.04	588.10
333.09	470.34
333.14	321.50
333.19	483.30
333.24	477.26
333.29	355.38
333.34	398.54
333.39	574.70
333.43	538.14
333.48	397.50
333.53	445.78
333.58	558.70
333.63	474.30
333.68	435.54
333.73	663.02
333.78	533.34
333.82	400.66
333.87	501.66
333.92	737.98
333.97	474.02
334.02	528.50
334.07	649.90
334.12	487.58
334.17	509.70
334.21	661.54
334.26	593.26
334.31	427.66
334.36	609.18
334.41	599.78
334.46	415.86
334.51	662.90
334.55	740.90
334.60	522.82
334.65	620.74
334.70	681.54
334.75	549.78
334.80	612.50
334.85	610.94
334.89	499.74
334.94	714.66
334.99	622.98
335.04	568.42
335.09	739.34
335.14	634.42
335.19	597.46
335.24	687.50
335.28	644.74
335.33	718.94
335.38	729.34
335.43	664.38
335.48	749.14
335.53	651.78
335.58	750.50
335.62	774.82
335.67	767.70
335.72	847.74
335.77	896.66
335.82	1250.30
335.87	1186.82
335.91	1532.94
335.96	1564.30
336.01	2126.82
336.06	1619.14
336.11	1350.58
336.16	1097.42
336.21	1137.82
336.25	979.10
336.30	956.58
336.35	942.86
336.40	1016.94
336.45	1043.26
336.50	1002.70
336.54	967.62
336.59	952.62
336.64	983.38
336.69	988.58
336.74	1073.38
336.79	1108.34
336.84	1094.66
336.88	1150.22
336.93	1343.74
336.98	1563.78
337.03	2007.86
337.08	2628.22
337.13	2175.18
337.17	917.98
337.22	457.58
337.27	379.10
337.32	401.34
337.37	307.34
337.42	210.26
337.46	184.86
337.51	193.94
337.56	251.42
337.61	351.78
337.66	286.10
337.71	255.62
337.75	259.54
337.80	221.22
337.85	279.98
337.90	317.86
337.95	303.70
338.00	236.86
338.04	238.46
338.09	312.78
338.14	294.58
338.19	339.90
338.24	309.06
338.28	264.18
338.33	197.18
338.38	260.14
338.43	328.10
338.48	261.94
338.53	386.66
338.57	356.02
338.62	314.06
338.67	398.26
338.72	430.82
338.77	371.46
338.82	480.02
338.86	404.46
338.91	341.82
338.96	360.46
339.01	392.82
339.06	280.98
339.10	304.02
339.15	419.10
339.20	379.90
339.25	295.34
339.30	372.18
339.34	349.70
339.39	269.46
339.44	270.02
339.49	314.98
339.54	388.82
339.59	354.70
339.63	243.82
339.68	336.70
339.73	340.30
339.78	245.94
339.83	245.70
339.87	304.46
339.92	376.66
339.97	290.26
340.02	299.66
340.07	270.06
340.11	344.14
340.16	332.70
340.21	225.22
340.26	223.26
340.31	307.58
340.35	382.66
340.40	295.94
340.45	309.02
340.50	301.54
340.55	304.86
340.59	318.78
340.64	339.06
340.69	334.14
340.74	228.14
340.79	315.74
340.83	338.70
340.88	310.22
340.93	237.58
340.98	300.62
341.03	281.74
341.07	372.18
341.12	298.66
341.17	224.26
341.22	241.06
341.27	250.06
341.31	338.54
341.36	342.74
341.41	287.50
341.46	294.14
341.51	247.98
341.55	229.70
341.60	294.58
341.65	347.94
341.70	287.58
341.74	214.50
341.79	244.98
341.84	191.46
341.89	247.18
341.94	314.62
341.98	232.50
342.03	256.46
342.08	220.06
342.13	171.70
342.17	291.66
342.22	261.66
342.27	243.98
342.32	238.02
342.37	233.02
342.41	221.30
342.46	281.90
342.51	238.58
342.56	246.58
342.60	173.10
342.65	149.34
342.70	196.22
342.75	251.42
342.80	291.30
342.84	327.90
342.89	286.02
342.94	149.22
342.99	134.58
343.03	208.82
343.08	240.22
343.13	329.46
343.18	316.86
343.23	220.70
343.27	213.02
343.32	226.54
343.37	263.02
343.42	288.70
343.46	296.30
343.51	258.18
343.56	207.46
343.61	209.62
343.65	228.18
343.70	200.74
343.75	274.42
343.80	264.18
343.84	282.74
343.89	187.02
343.94	189.74
343.99	194.50
344.04	181.30
344.08	198.98
344.13	257.22
344.18	226.06
344.23	235.42
344.27	219.54
344.32	224.70
344.37	178.26
344.42	221.66
344.46	197.82
344.51	237.54
344.56	274.58
344.61	311.54
344.65	219.74
344.70	177.14
344.75	166.74
344.80	180.30
344.84	220.86
344.89	215.70
344.94	215.30
344.99	252.06
345.03	228.10
345.08	187.98
345.13	236.26
345.18	222.70
345.22	168.06
345.27	202.02
345.32	243.94
345.37	267.70
345.41	214.18
345.46	215.70
345.51	201.74
345.56	237.30
345.60	181.30
345.65	174.10
345.70	189.78
345.75	258.50
345.79	207.94
345.84	241.26
345.89	252.46
345.93	178.38
345.98	141.98
346.03	202.82
346.08	202.30
346.12	256.90
346.17	296.38
346.22	240.78
346.27	246.38
346.31	183.10
346.36	157.14
346.41	133.18
346.46	162.66
346.50	268.30
346.55	352.30
346.60	297.90
346.64	240.14
346.69	219.46
346.74	193.26
346.79	185.66
346.83	3340.34
346.88	464.86
346.93	225.26
346.98	197.14
347.02	241.34
347.07	201.70
347.12	184.02
347.16	233.42
347.21	210.54
347.26	168.34
347.31	146.02
347.35	181.54
347.40	203.02
347.45	209.10
347.50	232.26
347.54	188.82
347.59	170.30
347.64	168.38
347.68	173.02
347.73	186.14
347.78	203.26
347.83	228.58
347.87	185.74
347.92	398.46
347.97	198.22
348.01	184.90
348.06	164.06
348.11	235.66
348.16	201.86
348.20	189.98
348.25	200.38
348.30	192.38
348.34	179.26
348.39	250.74
348.44	218.38
348.49	184.06
348.53	164.22
348.58	133.02
348.63	131.54
348.67	193.34
348.72	263.90
348.77	281.50
348.82	197.14
348.86	212.42
348.91	211.86
348.96	210.30
349.00	192.74
349.05	163.18
349.10	158.26
349.14	159.38
349.19	190.14
349.24	209.78
349.29	269.38
349.33	302.62
349.38	269.66
349.43	188.30
349.47	132.70
349.52	151.82
349.57	224.98
349.61	196.58
349.66	246.18
349.71	208.18
349.75	199.98
349.80	256.58
349.85	284.26
349.90	233.14
349.94	264.38
349.99	186.78
350.04	171.70
350.08	240.26
350.13	268.58
350.18	227.62
350.22	233.94
350.27	229.38
350.32	297.26
350.36	306.30
350.41	202.70
350.46	175.62
350.51	194.50
350.55	138.62
350.60	195.02
350.65	292.78
350.69	268.06
350.74	231.30
350.79	259.94
350.83	236.42
350.88	235.42
350.93	266.94
350.97	240.18
351.02	232.58
351.07	212.82
351.11	223.10
351.16	312.02
351.21	218.02
351.25	224.46
351.30	274.62
351.35	243.14
351.39	316.26
351.44	287.02
351.49	248.90
351.53	249.30
351.58	208.74
351.63	294.22
351.68	333.10
351.72	294.22
351.77	272.74
351.82	269.14
351.86	328.22
351.91	326.02
351.96	293.42
352.00	268.78
352.05	252.30
352.10	296.46
352.14	352.22
352.19	301.74
352.24	309.54
352.28	272.22
352.33	342.70
352.38	391.06
352.42	348.14
352.47	361.30
352.52	310.74
352.56	352.74
352.61	386.06
352.66	290.46
352.70	319.86
352.75	287.46
352.79	381.62
352.84	379.50
352.89	326.74
352.93	375.94
352.98	381.54
353.03	434.82
353.07	393.26
353.12	341.22
353.17	342.42
353.21	374.54
353.26	408.66
353.31	379.06
353.35	378.34
353.40	397.26
353.45	512.50
353.49	471.30
353.54	528.42
353.59	538.86
353.63	523.46
353.68	419.42
353.73	317.34
353.77	292.02
353.82	328.46
353.87	386.30
353.91	317.46
353.96	316.22
354.00	295.54
354.05	343.58
354.10	309.14
354.14	311.70
354.19	370.30
354.24	411.74
354.28	391.22
354.33	386.98
354.38	387.42
354.42	369.98
354.47	385.18
354.52	376.58
354.56	410.26
354.61	384.70
354.65	413.50
354.70	491.98
354.75	470.54
354.79	454.86
354.84	488.18
354.89	448.38
354.93	409.82
354.98	407.70
355.03	437.82
355.07	474.78
355.12	484.06
355.16	461.70
355.21	517.30
355.26	564.14
355.30	511.94
355.35	547.38
355.40	517.94
355.44	524.26
355.49	548.30
355.53	560.94
355.58	507.82
355.63	501.94
355.67	560.34
355.72	572.66
355.77	601.98
355.81	642.26
355.86	624.34
355.90	652.38
355.95	672.50
356.00	607.90
356.04	683.34
356.09	675.30
356.14	636.30
356.18	715.26
356.23	698.62
356.27	707.82
356.32	722.22
356.37	698.46
356.41	730.18
356.46	699.78
356.51	750.66
356.55	727.70
356.60	740.78
356.64	741.50
356.69	726.26
356.74	764.70
356.78	727.78
356.83	716.70
356.87	691.90
356.92	710.46
356.97	733.10
357.01	738.98
357.06	705.30
357.10	746.14
357.15	693.78
357.20	740.94
357.24	764.46
357.29	737.06
357.34	772.14
357.38	775.18
357.43	809.62
357.47	898.22
357.52	958.50
357.57	1105.94
357.61	1328.10
357.66	1228.86
357.70	871.50
357.75	592.58
357.80	557.38
357.84	703.22
357.89	696.82
357.93	651.30
357.98	623.02
358.03	653.58
358.07	694.70
358.12	709.62
358.16	726.74
358.21	763.86
358.26	828.26
358.30	872.02
358.35	979.38
358.39	968.66
358.44	864.14
358.48	855.30
358.53	902.30
358.58	895.22
358.62	706.94
358.67	597.26
358.71	558.94
358.76	535.50
358.81	537.70
358.85	576.58
358.90	500.46
358.94	538.26
358.99	585.66
359.04	593.98
359.08	480.62
359.13	442.42
359.17	448.82
359.22	389.22
359.26	429.98
359.31	504.50
359.36	543.10
359.40	447.06
359.45	373.66
359.49	391.86
359.54	338.82
359.59	317.26
359.63	332.70
359.68	323.38
359.72	271.22
359.77	284.94
359.81	289.62
359.86	282.30
359.91	253.86
359.95	278.22
360.00	263.70
360.04	216.98
360.09	240.30
360.13	258.30
360.18	285.50
360.23	265.22
360.27	266.02
360.32	301.18
360.36	334.46
360.41	280.42
360.45	255.66
360.50	334.18
360.55	325.70
360.59	312.66
360.64	272.46
360.68	261.26
360.73	269.34
360.77	287.70
360.82	286.82
360.87	264.06
360.91	201.22
360.96	221.78
361.00	265.74
361.05	289.50
361.09	220.10
361.14	241.54
361.19	216.42
361.23	237.54
361.28	225.10
361.32	201.14
361.37	148.42
361.41	151.18
361.46	186.58
361.50	208.98
361.55	257.22
361.60	199.54
361.64	137.74
361.69	157.30
361.73	203.02
361.78	186.78
361.82	195.50
361.87	176.46
361.91	194.94
361.96	181.70
362.01	216.10
362.05	187.50
362.10	170.42
362.14	147.58
362.19	189.54
362.23	189.22
362.28	193.26
362.32	169.86
362.37	180.22
362.41	185.22
362.46	174.30
362.51	170.90
362.55	192.82
362.60	279.10
362.64	164.98
362.69	215.66
362.73	191.26
362.78	158.26
362.82	172.46
362.87	281.86
362.91	202.06
362.96	234.06
363.01	226.02
363.05	265.10
363.10	191.34
363.14	169.74
363.19	181.62
363.23	193.78
363.28	185.42
363.32	179.70
363.37	178.22
363.41	211.46
363.46	208.02
363.50	250.22
363.55	157.30
363.59	148.90
363.64	148.30
363.69	135.54
363.73	143.26
363.78	166.86
363.82	156.38
363.87	161.70
363.91	151.66
363.96	179.34
364.00	149.50
364.05	145.26
364.09	163.22
364.14	169.94
364.18	145.62
364.23	156.94
364.27	132.38
364.32	163.62
364.36	138.98
364.41	132.18
364.45	102.54
364.50	136.58
364.55	170.94
364.59	142.78
364.64	115.02
364.68	168.42
364.73	193.74
364.77	160.46
364.82	179.14
364.86	147.58
364.91	173.38
364.95	254.78
365.00	204.10
365.04	211.90
365.09	160.66
365.13	185.10
365.18	159.82
365.22	128.02
365.27	117.78
365.31	128.82
365.36	167.02
365.40	151.82
365.45	155.82
365.49	185.62
365.54	184.46
365.58	142.74
365.63	109.06
365.67	125.98
365.72	160.06
365.76	170.58
365.81	197.02
365.85	222.86
365.90	234.10
365.94	193.70
365.99	205.30
366.03	164.18
366.08	145.82
366.12	152.10
366.17	192.70
366.21	222.14
366.26	192.82
366.30	176.70
366.35	173.50
366.39	181.02
366.44	184.62
366.48	152.82
366.53	167.94
366.57	163.54
366.62	173.38
366.66	148.70
366.71	160.78
366.75	178.06
366.80	177.58
366.84	200.38
366.89	170.50
366.93	224.02
366.98	153.50
367.02	198.38
367.07	191.46
367.11	184.42
367.16	221.26
367.20	149.46
367.25	145.58
367.29	105.74
367.34	130.98
367.38	182.06
367.43	179.06
367.47	187.34
367.52	205.42
367.56	124.18
367.61	126.82
367.65	133.22
367.70	143.50
367.74	211.62
367.79	181.38
367.83	196.90
367.88	191.22
367.92	178.26
367.96	161.90
368.01	136.26
368.05	147.02
368.10	151.78
368.14	159.82
368.19	134.06
368.23	140.26
368.28	172.26
368.32	200.70
368.37	159.50
368.41	125.10
368.46	119.74
368.50	119.18
368.55	145.54
368.59	193.78
368.64	189.18
368.68	143.06
368.73	126.02
368.77	128.94
368.81	200.78
368.86	174.06
368.90	196.82
368.95	143.70
368.99	140.22
369.04	145.86
369.08	171.54
369.13	176.42
369.17	196.14
369.22	166.06
369.26	109.18
369.31	172.34
369.35	171.82
369.40	182.54
369.44	183.18
369.48	164.34
369.53	123.62
369.57	127.30
369.62	151.14
369.66	175.58
369.71	189.46
369.75	160.70
369.80	125.82
369.84	136.02
369.89	119.42
369.93	142.02
369.97	160.66
370.02	215.18
370.06	168.26
370.11	151.90
370.15	184.18
370.20	199.86
370.24	151.58
370.29	127.58
370.33	172.02
370.38	187.74
370.42	189.98
370.46	165.06
370.51	168.82
370.55	134.62
370.60	155.90
370.64	165.14
370.69	209.62
370.73	231.46
370.78	167.38
370.82	144.46
370.86	164.94
370.91	186.86
370.95	186.46
371.00	154.74
371.04	154.54
371.09	138.54
371.13	115.86
371.18	137.62
371.22	153.02
371.26	112.10
371.31	100.30
371.35	114.50
371.40	164.78
371.44	141.70
371.49	127.10
371.53	104.70
371.58	118.70
371.62	140.06
371.66	122.98
371.71	139.82
371.75	137.02
371.80	141.02
371.84	221.34
371.89	125.42
371.93	116.42
371.97	115.74
372.02	165.46
372.06	195.26
372.11	163.74
372.15	133.54
372.20	114.14
372.24	160.26
372.28	168.70
372.33	122.62
372.37	152.30
372.42	199.54
372.46	149.74
372.51	111.50
372.55	105.26
372.59	118.70
372.64	181.98
372.68	194.14
372.73	171.94
372.77	124.86
372.81	137.42
372.86	183.02
372.90	130.62
372.95	160.78
372.99	159.82
373.04	321.34
373.08	171.46
373.12	143.58
373.17	138.06
373.21	171.10
373.26	178.42
373.30	196.38
373.34	150.98
373.39	181.98
373.43	120.26
373.48	193.26
373.52	184.14
373.57	189.94
373.61	177.34
373.65	171.90
373.70	160.30
373.74	154.14
373.79	145.30
373.83	230.82
373.87	213.50
373.92	197.18
373.96	177.90
374.01	170.02
374.05	156.26
374.09	175.06
374.14	188.98
374.18	233.46
374.23	195.10
374.27	153.34
374.31	173.10
374.36	176.74
374.40	194.22
374.45	225.06
374.49	180.98
374.53	171.18
374.58	169.82
374.62	189.58
374.67	238.94
374.71	229.54
374.75	187.78
374.80	182.66
374.84	199.98
374.89	164.18
374.93	254.98
374.97	246.54
375.02	207.82
375.06	228.78
375.11	205.30
375.15	191.98
375.19	221.90
375.24	278.30
375.28	267.58
375.32	262.82
375.37	224.86
375.41	295.06
375.46	321.46
375.50	287.62
375.54	206.78
375.59	170.06
375.63	132.86
375.68	147.86
375.72	172.94
375.76	140.42
375.81	151.46
375.85	142.02
375.89	175.62
375.94	175.66
375.98	161.10
376.03	120.62
376.07	103.98
376.11	176.10
376.16	161.98
376.20	215.38
376.25	158.78
376.29	140.46
376.33	102.86
376.38	155.54
376.42	176.82
376.46	230.62
376.51	122.30
376.55	143.86
